fbgn,BamHSbam_input_1,BamHSbam_input_2,BamHSbam_input_3,BamHSbam_input_4,BamHSbam_polysome_1,BamHSbam_polysome_2,BamHSbam_polysome_3,BamHSbam_polysome_4,BamRNAi_input_1,BamRNAi_input_2,BamRNAi_input_3,BamRNAi_polysome_1,BamRNAi_polysome_2,BamRNAi_polysome_3,TKV_input_1,TKV_input_2,TKV_polysome_1,TKV_polysome_2,youngWT_input_1,youngWT_input_2,youngWT_polysome_1,youngWT_polysome_2
FBgn0051088,34,0,0,1,0,0,0,2,2,3,5,0,7,7,4,0,0,0,0,0,0,5
FBgn0038388,209,219,207,869,955,18,548,1031,354,401,551,94,580,871,291,149,462,209,366,1162,302,587
FBgn0038389,260,97,298,473,730,73,1433,539,513,593,1013,236,942,813,272,177,698,354,306,883,238,959
FBgn0052856,111,343,212,171,345,56,163,231,285,267,606,107,562,485,163,105,363,199,169,425,279,505
FBgn0038390,144,146,107,1071,385,3,1604,1085,294,193,629,66,331,760,380,152,585,111,485,1014,223,704
FBgn0002783,1487,1453,1951,4770,2457,351,2230,4215,2723,1274,5806,254,1368,3251,1580,565,985,257,2667,3201,953,1199
FBgn0022787,1216,974,1369,1782,3517,297,2016,2481,2174,972,2936,318,1759,1596,1023,610,1020,330,1090,1508,277,694
FBgn0003507,433,442,263,541,866,82,1340,414,555,395,859,81,376,941,182,215,72,77,407,1270,210,458
FBgn0264982,0,0,0,0,0,0,0,0,1,2,1,9,0,0,0,1,0,0,4,0,0,13
FBgn0262028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
FBgn0038391,0,0,0,1,0,0,0,0,4,3,3,0,0,4,0,5,0,11,11,12,0,14
FBgn0003117,27,39,14,7,92,37,0,7,58,67,29,0,69,11,8,11,0,20,10,7,0,20
FBgn0038394,0,0,0,22,0,0,0,42,0,2,2,0,0,2,0,0,0,4,0,1,0,4
FBgn0038395,216,237,271,602,375,87,2964,508,212,153,726,63,218,2091,1130,89,2085,74,1431,3828,926,2501
FBgn0024222,496,691,736,850,1067,207,1028,668,847,607,1484,106,1026,805,470,283,320,106,374,648,85,319
FBgn0266739,0,41,54,26,0,0,0,18,6,2,18,0,4,9,1,2,0,0,20,10,0,3
FBgn0038396,215,219,79,158,506,0,50,420,307,353,477,351,501,439,168,150,553,225,235,341,238,493
FBgn0027948,2285,2563,3011,5856,2460,382,7236,4363,5294,1753,7148,533,2291,4741,2447,1257,1214,719,4520,6576,947,1551
FBgn0038397,0,0,0,0,45,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0
FBgn0026059,1478,2535,3896,1652,3535,432,2475,1648,2143,1424,2773,196,1373,1160,613,637,339,119,808,1079,265,392
FBgn0052855,0,16,0,3,0,0,0,1,5,5,3,0,0,1,3,1,0,0,1,4,0,0
FBgn0038398,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,14
FBgn0010379,1794,2194,2797,3615,2586,624,3967,2113,2092,1082,3335,180,1269,2392,992,537,635,154,2389,2807,1089,1292
FBgn0003319,0,0,0,1,0,0,5,3,0,0,2,0,0,0,0,3,0,0,2,0,0,0
FBgn0038400,1752,1518,1572,2013,3282,283,3585,3162,1848,2972,2403,1868,3442,3085,1521,1002,3197,971,2523,3579,2016,6401
FBgn0038401,118,123,238,828,458,3,1242,834,308,270,437,81,352,816,328,163,214,88,501,1224,54,491
FBgn0038402,0,0,10,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0063649,1580,1620,1648,762,3312,529,1172,524,4774,3892,3302,497,4699,943,1013,1112,490,468,468,511,116,244
FBgn0263449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038404,0,0,6,11,0,0,0,9,1,0,0,0,0,0,0,4,16,0,0,1,0,1
FBgn0038405,45,76,116,52,305,0,33,60,68,83,79,8,133,71,20,32,2,34,37,52,33,114
FBgn0024491,433,380,387,617,1282,96,2173,918,991,1090,1737,812,1955,1784,856,496,1482,897,520,983,661,1327
FBgn0086370,936,1414,1847,2259,2698,409,1851,1913,912,941,1403,102,961,1012,551,319,443,207,681,1444,461,638
FBgn0038407,646,261,279,318,1296,106,495,463,528,548,528,545,915,765,370,214,696,326,437,1089,495,1167
FBgn0051287,0,28,0,5,0,0,0,13,0,8,2,0,0,2,0,0,8,9,4,3,0,0
FBgn0010438,618,808,761,979,1570,207,2375,1388,1384,1197,2262,1187,2889,3316,887,568,2665,1466,1406,2591,1804,5325
FBgn0267199,0,0,0,1,0,0,0,1,2,4,2,0,0,0,0,3,0,0,0,0,0,0
FBgn0267200,0,0,0,0,0,0,0,2,4,3,16,0,0,17,8,4,0,0,5,8,0,0
FBgn0267198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FBgn0267197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0267202,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
FBgn0267201,0,0,0,0,35,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0
FBgn0267203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,0,0
FBgn0040071,290,421,266,311,913,218,370,377,610,279,799,91,406,420,244,121,165,92,343,386,131,96
FBgn0040237,841,915,830,1585,1646,278,2073,1505,1624,911,2193,931,2623,2782,1149,764,2358,1015,2343,3238,1894,3931
FBgn0020407,352,371,302,707,759,1,1051,609,516,329,767,83,558,667,298,184,281,125,467,780,194,480
FBgn0020399,0,0,14,7,23,0,0,6,2,0,3,0,0,0,1,4,0,0,1,0,0,0
FBgn0261286,362,418,530,1500,878,6,1305,1023,1422,548,2736,244,899,1803,895,432,469,253,1702,2398,746,1208
FBgn0250823,2208,3185,3860,5472,3112,597,5943,3110,2346,1510,3531,138,1416,3233,1335,672,454,153,3361,4451,1008,1574
FBgn0038412,456,191,304,140,1417,19,255,94,473,990,122,61,999,122,231,290,110,259,128,146,79,139
FBgn0040271,1129,1293,1088,1252,1927,220,1135,856,2218,1237,1985,218,1702,883,660,520,487,215,632,819,183,360
FBgn0011858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0012011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0264836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038414,0,0,0,1,0,0,0,4,1,2,5,0,3,21,0,13,1,17,3,11,0,15
FBgn0038415,0,0,0,1,0,0,37,0,2,0,0,0,0,10,2,2,0,1,0,11,0,15
FBgn0038416,0,0,0,1,0,0,0,0,2,3,1,0,0,1,0,5,0,30,29,17,22,69
FBgn0283477,2838,4410,4540,6294,5621,1747,12008,4395,5117,4589,10363,1004,6509,7590,3119,1878,2538,1403,5633,8507,1937,6677
FBgn0038418,204,124,147,257,340,2,680,171,210,120,365,2,78,420,199,62,124,12,321,503,65,252
FBgn0038419,337,428,417,288,684,8,609,334,1017,1188,1243,110,1943,744,472,463,446,291,301,542,127,494
FBgn0027095,2279,1947,2248,2546,2874,900,4149,2469,1405,1690,2465,568,2489,2420,1375,864,1308,679,1992,2825,966,2192
FBgn0038420,518,516,455,123,910,499,553,271,597,1036,773,177,1800,349,239,304,331,263,72,134,92,146
FBgn0038421,69,90,185,117,37,118,1095,65,84,47,109,0,86,145,32,19,6,17,58,122,0,57
FBgn0259917,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038422,0,0,0,0,27,0,0,0,7,7,7,0,8,0,17,7,18,0,2,2,0,10
FBgn0038423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0003513,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,5,0,0,0,0,0,0
FBgn0267190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0051497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0267191,0,0,0,12,0,0,55,12,5,0,26,13,0,5,18,1,33,1,0,15,0,33
FBgn0051279,0,0,0,80,0,0,0,134,7,12,34,0,7,74,11,2,47,9,20,150,0,151
FBgn0051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038424,309,362,242,607,862,6,1003,865,799,779,1097,415,1309,1095,593,318,1025,387,591,951,479,1097
FBgn0038425,117,104,170,317,366,3,605,455,421,462,489,803,535,499,347,211,1284,273,341,570,310,886
FBgn0038426,447,171,424,409,425,249,1126,555,317,275,858,200,498,831,165,145,381,239,358,988,429,1605
FBgn0038427,419,348,591,1555,2122,109,1062,1780,882,615,1029,298,967,965,724,383,931,203,707,1156,419,858
FBgn0038428,693,351,540,1307,1292,59,2392,1196,787,706,1573,214,1507,1469,555,254,696,383,598,1595,533,1220
FBgn0038429,258,180,195,771,416,4,474,562,400,272,710,106,512,754,324,209,224,79,439,1105,183,902
FBgn0044826,1103,1657,1995,3515,2421,265,3376,1676,1798,937,2795,160,1004,2010,680,399,220,94,1633,2810,335,608
FBgn0038431,11,10,51,7,45,0,0,44,106,96,166,96,97,86,90,49,233,51,8,4,0,7
FBgn0038432,542,580,418,928,1155,134,1301,758,799,802,1173,38,1391,1019,413,216,388,214,346,1102,22,452
FBgn0250754,2358,3560,4804,3722,3216,418,3320,2100,3858,1146,5586,179,576,2194,1475,838,247,130,2034,2887,384,649
FBgn0027053,997,827,711,1419,1852,329,1662,1773,1566,1277,3164,953,2679,2663,1235,752,2554,1017,1100,2357,656,3226
FBgn0038435,0,0,30,23,0,0,0,41,18,13,23,0,33,0,6,6,62,20,0,2,0,0
FBgn0267693,0,45,0,22,24,0,0,21,37,33,72,10,36,34,11,10,0,0,0,1,0,0
FBgn0038436,0,0,0,2,0,0,0,2,1,0,11,0,9,0,2,3,0,0,0,1,0,0
FBgn0004087,370,209,295,361,469,35,1133,613,511,580,1163,418,868,1043,383,213,959,441,420,1019,481,1610
FBgn0038437,183,84,44,153,153,56,560,243,242,173,402,70,269,491,171,101,263,166,195,616,158,625
FBgn0038438,385,402,436,994,1699,84,1281,1393,698,947,1057,386,1460,1118,593,401,1055,344,621,1346,373,1241
FBgn0038439,0,0,3,38,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0,2,0,0
FBgn0038440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0028381,1,0,0,2,0,1,19,3,10,7,2,17,9,23,9,12,0,3,50,63,157,317
FBgn0259244,338,630,950,327,1064,76,705,228,989,466,1416,169,530,437,278,268,105,56,129,143,0,22
FBgn0267694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038445,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
FBgn0038446,283,398,350,488,553,244,1309,550,406,446,843,152,764,876,224,156,362,315,204,721,190,803
FBgn0020907,0,0,0,7,0,0,0,2,3,1,2,30,4,27,6,10,0,0,34,68,85,54
FBgn0038447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0027562,0,0,0,1,0,0,0,0,2,1,0,5,0,10,2,0,0,0,2,11,0,30
FBgn0027109,0,29,0,0,0,0,0,0,3,2,0,0,0,8,3,2,0,0,16,14,0,5
FBgn0038448,0,0,0,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0022344,497,309,276,735,1022,71,1689,829,1205,1347,2149,725,1991,1924,744,540,2004,858,836,1817,950,2330
FBgn0038449,90,0,16,23,95,0,0,14,17,77,40,22,113,77,10,25,52,13,62,83,32,124
FBgn0038450,339,0,8,44,333,0,415,52,52,140,39,13,364,95,53,52,134,74,112,177,36,467
FBgn0262233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038451,0,0,0,2,0,0,0,0,2,2,1,0,0,7,1,0,0,0,25,2,5,7
FBgn0038452,160,249,109,68,94,0,133,57,245,138,500,34,395,175,63,27,82,18,6,5,11,19
FBgn0285925,11695,11572,13489,8072,15873,2838,12283,4105,18199,11916,20015,1802,13303,6836,5367,3793,3282,1222,3202,3419,1587,1524
FBgn0015520,886,969,1203,2154,1334,224,2539,1257,1088,643,2611,147,873,1503,574,335,388,150,889,1647,487,752
FBgn0038453,1863,1562,1718,2480,3399,527,5738,2349,1674,1298,3640,310,2641,2512,843,439,1494,528,1124,2998,369,1723
FBgn0038454,359,398,378,732,704,108,1015,420,250,163,664,18,243,381,169,114,60,29,263,446,60,150
FBgn0015019,4982,5528,6729,10251,11056,2244,11276,11914,6102,5454,10966,1055,5570,10003,4888,2511,5029,1448,9378,12740,4517,7490
FBgn0015351,340,265,323,306,659,138,391,476,212,266,498,48,503,386,181,126,324,163,207,323,108,539
FBgn0038455,109,154,132,217,218,1,389,446,271,319,371,138,577,208,130,72,319,179,82,239,56,419
FBgn0051217,90,60,95,127,438,0,242,189,329,255,381,97,632,204,178,193,544,170,130,119,100,141
FBgn0003944,0,0,0,2,0,0,0,1,9,10,8,0,1,2,0,6,0,0,1,8,0,0
FBgn0020556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0063261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0015230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
FBgn0267314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0267315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0000014,1866,1700,1863,654,3832,441,910,341,3145,2170,2891,311,2406,1060,487,651,253,222,318,377,289,134
FBgn0264857,36,35,8,1,0,0,0,5,24,35,31,0,43,11,10,8,0,0,3,0,0,0
FBgn0020546,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0262290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0000015,40,87,141,59,212,33,90,34,139,148,164,1,175,69,41,79,28,15,16,35,6,21
FBgn0278597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0015008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0015011,0,0,9,5,29,1,15,2,96,57,60,53,117,46,25,48,70,42,0,24,0,32
FBgn0038460,0,26,52,77,17,0,201,130,58,115,76,75,142,135,56,25,65,48,106,280,62,371
FBgn0267152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0043069,0,9,4,13,0,0,21,12,3,0,2,0,0,5,0,3,0,1,4,30,3,18
FBgn0038461,270,243,373,590,535,5,1249,538,346,413,750,156,851,842,293,157,251,270,362,991,155,826
FBgn0266748,0,0,6,2,0,0,0,2,4,7,5,0,6,0,0,5,0,0,11,1,0,0
FBgn0266740,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0051274,0,11,0,12,0,0,0,14,6,0,1,0,5,2,0,1,0,0,14,7,0,0
FBgn0038462,540,378,290,765,749,1,1286,798,479,524,867,72,959,713,233,137,405,262,243,728,190,452
FBgn0038463,141,256,369,616,518,74,756,588,346,218,453,60,407,534,215,125,387,95,329,569,276,576
FBgn0266917,877,794,987,2259,2538,231,2011,1539,1435,776,2933,309,1283,1856,913,490,753,303,1654,2206,662,1231
FBgn0038465,3893,2073,2392,1405,5687,624,2413,820,3147,2440,3814,444,3416,939,703,851,899,584,215,362,108,401
FBgn0038466,171,117,131,106,296,101,43,81,9,5,10,0,3,24,8,16,29,9,15,34,0,90
FBgn0004577,0,0,0,1,0,0,0,7,1,0,3,0,0,3,0,0,0,0,0,13,0,34
FBgn0038467,380,394,350,1070,1007,169,1670,1221,1352,1018,2142,537,1881,2196,917,517,1638,573,1412,2786,1236,2619
FBgn0038468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FBgn0051268,109,0,19,6,76,0,0,1,7,1,37,0,8,13,4,4,0,0,0,3,0,0
FBgn0038469,79,126,0,1374,1,8,3033,366,3,2,8,9,20,2884,603,839,711,721,1403,5459,863,2481
FBgn0038470,1683,2296,2757,2497,2942,746,1872,1672,1612,898,2851,109,1381,997,713,313,371,250,333,653,101,456
FBgn0038471,461,337,333,698,799,133,1716,779,592,498,1209,198,1010,1076,400,286,661,331,543,1122,275,1175
FBgn0038472,340,231,402,564,566,14,774,497,365,282,896,76,618,678,209,112,251,129,289,677,188,370
FBgn0266053,809,1018,1128,2960,1391,133,2889,1904,1418,636,2022,95,714,1950,805,411,627,131,1681,2725,453,804
FBgn0020493,784,1224,1599,946,1256,231,1480,749,619,483,818,83,753,649,237,175,165,55,450,637,195,261
FBgn0038473,740,1076,835,2682,1391,238,2974,1524,1827,1340,3911,224,1916,3373,1256,706,1134,676,2784,5032,944,3046
FBgn0038474,637,658,493,728,825,192,1566,760,654,532,1176,304,1175,1298,372,267,790,414,798,1221,1000,2714
FBgn0038475,261,256,181,340,398,2,618,370,259,122,502,105,228,384,146,94,241,59,196,397,24,183
FBgn0038476,1881,2122,1917,4171,4377,842,6131,2551,4859,3118,8436,893,4674,5716,2543,1710,1743,1389,2693,6325,1736,2880
FBgn0266465,662,600,312,533,827,30,522,502,861,513,1534,207,827,995,519,299,452,233,669,783,441,489
FBgn0038478,158,429,583,2712,487,223,1826,1767,744,297,1200,65,327,1295,570,206,167,30,1097,2095,413,687
FBgn0014141,3590,3228,4672,3844,5658,509,4406,3629,9117,4065,9483,740,5087,3272,2846,2003,1897,1144,2056,2736,620,966
FBgn0085307,0,0,8,0,0,0,0,0,6,3,6,0,0,9,0,3,0,0,0,0,0,0
FBgn0261847,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266454,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0038479,0,0,0,1,0,0,0,0,0,3,0,0,0,6,5,1,0,8,0,0,0,4
FBgn0265169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0051269,0,0,3,2,0,0,42,0,0,0,0,0,0,0,7,0,7,0,0,7,0,0
FBgn0051265,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,16,0,87
FBgn0038481,0,0,0,1,0,0,0,7,21,1,6,5,0,36,69,2,231,0,0,63,0,136
FBgn0038482,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,5,0,0,6,0,17
FBgn0051266,0,0,0,1,0,0,0,3,5,0,1,0,0,23,11,0,1,15,1,39,0,114
FBgn0051267,0,0,0,4,0,0,0,2,10,4,1,7,0,3,30,0,28,0,0,34,0,85
FBgn0038484,0,0,0,1,0,0,0,2,0,2,1,0,10,0,0,0,0,0,0,3,0,0
FBgn0038485,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038487,0,0,0,1,0,0,0,4,2,0,1,0,0,0,3,0,28,0,0,0,0,0
FBgn0038488,573,876,776,1268,1327,388,1455,1593,694,447,1068,203,758,983,410,273,569,119,758,1157,211,551
FBgn0264291,277,590,414,393,697,153,347,422,291,307,694,98,687,555,257,127,526,320,251,552,92,627
FBgn0038490,43,23,51,107,37,1,468,217,152,153,265,59,208,240,82,43,177,43,92,223,0,183
FBgn0038491,387,174,225,597,651,3,1355,583,422,351,804,36,533,765,214,133,288,104,366,1125,155,861
FBgn0038492,0,20,0,2,0,0,0,4,9,0,6,0,0,3,0,0,0,0,0,1,0,0
FBgn0051262,0,2,0,611,0,1,348,574,4,2,10,0,17,633,58,8,24,1,504,1159,364,610
FBgn0038494,103,76,102,19,230,0,55,23,40,28,31,13,43,5,6,10,1,17,10,10,0,15
FBgn0265199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0265197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0265198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0051418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0051419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038498,0,0,0,0,0,0,0,0,2,4,3,0,12,0,0,2,0,0,0,1,0,0
FBgn0265196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038499,497,511,657,642,848,180,603,622,816,402,1630,143,1072,864,449,290,550,260,287,642,218,423
FBgn0262871,991,1014,918,1228,2264,477,1851,1069,1816,1189,2297,297,2108,1524,890,462,870,192,1154,1300,503,791
FBgn0262825,55,0,0,1,84,0,0,8,9,12,8,0,25,4,3,10,18,6,0,13,0,9
FBgn0265043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0
FBgn0028992,568,822,864,1328,1535,322,1661,1142,1689,1488,4177,522,2782,2178,969,590,1701,1008,907,1938,740,1949
FBgn0025456,263,249,215,265,218,211,855,197,265,350,688,139,452,548,325,144,383,206,240,620,293,661
FBgn0038504,846,1236,1445,1704,1997,493,1718,1550,1274,793,2250,53,711,1006,558,331,228,58,571,1256,257,468
FBgn0085308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0085309,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
FBgn0262005,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
FBgn0262006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0261932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0038505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0038506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262003,66,23,113,14,183,1,142,23,30,28,9,1,81,1,33,1,133,25,0,4,0,27
FBgn0262004,937,211,499,129,2595,220,337,327,227,216,100,184,825,68,53,54,253,177,4,29,0,79
FBgn0038508,0,0,13,4,0,0,0,9,16,2,10,0,15,5,3,2,0,3,0,0,0,0
FBgn0053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0267701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038511,1,0,0,0,0,0,0,1,1,1,0,0,0,13,0,1,0,0,5,3,32,16
FBgn0267719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0267720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0264899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0000564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0261046,1,48,50,17,77,1,179,27,287,83,442,9,158,135,125,60,28,14,39,38,0,6
FBgn0265449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038515,1142,1124,1307,2383,2367,127,3891,1710,1790,1249,2900,318,2046,2404,921,527,837,377,1237,2341,711,1198
FBgn0038516,0,21,13,7,0,0,96,28,30,57,48,10,59,42,21,27,88,31,2,24,0,43
FBgn0010926,371,574,472,2109,1023,320,2743,1476,1079,498,2022,246,721,1962,600,404,665,309,2020,2770,766,1740
FBgn0025571,1018,568,804,1336,1856,167,2222,1266,2099,1209,3341,479,1799,2532,1241,754,1378,560,1675,2330,725,1570
FBgn0038519,1004,607,571,1195,2376,191,3717,1801,2236,2282,2984,1463,3989,3830,1530,875,2905,1388,2370,3504,3313,6359
FBgn0264005,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,3,0,0,2,0,1,1
FBgn0038523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0040565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0038524,313,154,244,624,1052,42,466,943,595,589,771,286,905,797,448,254,623,197,441,874,352,594
FBgn0038525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0004554,20,0,7,9,80,0,0,18,2,0,0,0,0,0,0,0,0,0,0,3,0,3
FBgn0085310,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038526,0,0,0,0,29,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FBgn0011944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0051570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0011945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0011840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0038529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0053534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0011993,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
FBgn0011994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
